"Survey ID","User ID","Start time","Submission time","Time to complete","Meal ID","Meal name","Food ID","Search term","Intake24 food code","Food description","NDNS food code","Food group code","Food group","Ready meal","Brand","Serving size (g/ml)","Serving image","Leftovers (g/ml)","Leftovers image","Portion size (g/ml)","Reasonable amount","protein","fat","carbohydrate","energy_kcal","energy_kj","alcohol","total_sugars","nmes","satd_fa","cholesterol","vitamin_a","vitamin_d","vitamin_c","vitamin_e","folate","sodium","calcium","iron","zinc","selenium"
"545bd920e4b0f0ac9022f6ab","demo165","06/11/14 15:18","06/11/14 15:25","6 min","0","Breakfast","1","coffee","CFFB","Coffee","2307","92","Coffee (excluding added sugar)","no","N/A","317.90","N/A","33.50","N/A","284.40","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.84","8.53","0.28","0.28","0.00"
"545bd920e4b0f0ac9022f6ab","demo165","06/11/14 15:18","06/11/14 15:25","6 min","0","Breakfast","2","water","TWTR","Water (from tap, including filtered)","5000","90","Water","no","N/A","292.42","N/A","0.00","N/A","292.42","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"545bd920e4b0f0ac9022f6ab","demo165","06/11/14 15:18","06/11/14 15:25","6 min","1","Lunch","0","pizza","CTTB","Cheese and tomato pizza","10026","112","Pizza","yes","N/A","20.28","N/A","0.00","N/A","20.28","yes","2.47","1.99","7.32","55.16","232.81","0.00","0.79","0.37","0.84","3.85","27.18","0.00","0.41","0.34","0.81","80.51","44.01","0.22","0.26","0.81"
"545bd920e4b0f0ac9022f6ab","demo165","06/11/14 15:18","06/11/14 15:25","6 min","1","Lunch","1","compound food template","RTOM","Tomatoes, raw","1931","73","Fresh fruit","no","N/A","4.00","N/A","0.00","N/A","4.00","yes","0.03","0.01","0.12","0.68","2.92","0.00","0.12","0.00","0.00","0.00","3.76","0.00","0.68","0.05","0.88","0.36","0.28","0.02","0.00","0.00"
"545bd920e4b0f0ac9022f6ab","demo165","06/11/14 15:18","06/11/14 15:25","6 min","2","Evening meal","0","lasagna","VLAS","Vegetable lasagne","6876","106","Non meat based pasta dishes","yes","N/A","166.50","https://intake24.co.uk/intake24-images/Lasag4.jpg","0.00","N/A","166.50","yes","8.66","9.66","19.98","194.80","819.18","0.00","4.16","0.00","5.81","24.97","752.58","0.08","11.66","0.83","29.97","293.04","199.80","0.83","1.17","5.00"
"545bd920e4b0f0ac9022f6ab","demo165","06/11/14 15:18","06/11/14 15:25","6 min","2","Evening meal","1","yam fries","TAFF","Takeaway chips e.g. McDonalds french fries","5580","59","Fried chips","yes","N/A","80.00","N/A","0.00","N/A","80.00","yes","2.80","11.36","31.76","232.00","975.20","0.00","0.24","0.00","2.00","0.00","0.00","0.00","1.60","2.64","30.40","168.00","14.40","0.56","0.32","0.00"
"545bd920e4b0f0ac9022f6ab","demo165","06/11/14 15:18","06/11/14 15:25","6 min","2","Evening meal","2","pomogranate soda","POMJ","Pomegranate juice","2132","86","Fruit juices e.g. fresh orange juice","no","I don't know","277.54","N/A","0.00","N/A","277.54","yes","0.56","0.00","32.20","122.12","524.56","0.00","32.20","32.20","0.00","0.00","16.65","0.00","22.20","0.56","36.08","2.78","8.33","0.56","0.00","2.78"
"545bd920e4b0f0ac9022f6ab","demo165","06/11/14 15:18","06/11/14 15:25","6 min","2","Evening meal","3","beer","BENC","Beer","8339","94","Alcohol","no","N/A","664.00","N/A","0.00","N/A","664.00","yes","1.99","0.00","14.61","199.20","816.72","19.26","14.61","14.61","0.00","0.00","0.00","0.00","0.00","0.00","33.20","39.84","53.12","0.66","0.66","0.00"
"54620c1ae4b0f0ac9022f6cf","demo169","11/11/14 08:12","11/11/14 08:16","3 min","0","Breakfast","0","shredded wheat","SHWB","Shredded wheat, bitesize","221","7","Other breakfast cereals: muesli, bran flakes","no","N/A","70.00","N/A","0.00","N/A","70.00","yes","8.19","1.75","53.27","248.50","1056.30","0.00","0.63","0.00","0.35","0.00","0.00","0.00","0.00","0.42","18.90","2.80","27.30","1.96","1.26","9.80"
"54620c1ae4b0f0ac9022f6cf","demo169","11/11/14 08:12","11/11/14 08:16","3 min","0","Breakfast","1","associated food prompt","CKML","Skimmed milk (on cereal)","613","22","Skimmed milks: includes dried and longlife skimmed","no","N/A","103.20","N/A","0.00","N/A","103.20","yes","3.61","0.31","5.06","36.12","152.74","0.00","5.06","0.00","0.18","4.13","2.06","0.00","2.06","0.00","13.42","47.47","127.97","0.00","0.52","1.03"
"54620c1ae4b0f0ac9022f6cf","demo169","11/11/14 08:12","11/11/14 08:16","3 min","0","Breakfast","2","associated food prompt","WSGR","White sugar","2205","83","Table sugar: demerara, white","no","N/A","18.50","N/A","0.00","N/A","18.50","yes","0.00","0.00","19.43","72.89","310.80","0.00","19.43","19.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.93","0.93","0.02","0.02","0.00"
"54620c1ae4b0f0ac9022f6cf","demo169","11/11/14 08:12","11/11/14 08:16","3 min","0","Breakfast","3","tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","290.18","N/A","4.67","N/A","285.52","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14.28","0.00","0.00","0.00","0.00","0.00"
"54620c1ae4b0f0ac9022f6cf","demo169","11/11/14 08:12","11/11/14 08:16","3 min","0","Breakfast","4","associated food prompt","CTSM","Skimmed milk","613","22","Skimmed milks: includes dried and longlife skimmed","no","N/A","55.27","N/A","0.89","N/A","54.38","yes","1.90","0.16","2.66","19.03","80.49","0.00","2.66","0.00","0.09","2.18","1.09","0.00","1.09","0.00","7.07","25.02","67.44","0.00","0.27","0.54"
"54620c1ae4b0f0ac9022f6cf","demo169","11/11/14 08:12","11/11/14 08:16","3 min","1","Early snack or drink","0","coffee","CFFB","Coffee","2307","92","Coffee (excluding added sugar)","no","N/A","223.86","N/A","0.00","N/A","223.86","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.24","6.72","0.22","0.22","0.00"
"54620c1ae4b0f0ac9022f6cf","demo169","11/11/14 08:12","11/11/14 08:16","3 min","1","Early snack or drink","1","associated food prompt","CTSM","Skimmed milk","613","22","Skimmed milks: includes dried and longlife skimmed","no","N/A","42.64","N/A","0.00","N/A","42.64","yes","1.49","0.13","2.09","14.92","63.11","0.00","2.09","0.00","0.07","1.71","0.85","0.00","0.85","0.00","5.54","19.61","52.87","0.00","0.21","0.43"
"5464ccfce4b0f0ac9022f701","demo173","13/11/14 10:16","13/11/14 10:23","6 min","0","Breakfast","0","coffee","CFFB","Coffee","2307","92","Coffee (excluding added sugar)","no","N/A","204.15","N/A","0.00","N/A","204.15","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.04","6.12","0.20","0.20","0.00"
"5464ccfce4b0f0ac9022f701","demo173","13/11/14 10:16","13/11/14 10:23","6 min","0","Breakfast","1","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","38.89","N/A","0.00","N/A","38.89","yes","1.36","0.66","1.52","17.11","71.94","0.00","1.52","0.00","0.42","2.72","6.22","0.00","0.78","0.04","1.56","16.72","46.27","0.00","0.16","0.00"
"5464ccfce4b0f0ac9022f701","demo173","13/11/14 10:16","13/11/14 10:23","6 min","1","Early snack or drink","0","latte","LASS","Latte made with semi-skimmed milk","10729","92","Coffee (excluding added sugar)","no","N/A","359.00","N/A","0.00","N/A","359.00","yes","11.49","5.39","12.57","143.60","603.12","0.00","12.57","0.00","3.48","21.54","53.85","0.00","3.23","0.36","10.77","140.01","391.31","0.00","1.44","0.00"
"5464ccfce4b0f0ac9022f701","demo173","13/11/14 10:16","13/11/14 10:23","6 min","2","Lunch","0","compound food template","WRLL","White Bread roll","159","1","White bread/rolls","no","N/A","78.00","N/A","0.00","N/A","78.00","yes","7.25","2.73","39.08","199.68","848.64","0.00","2.50","0.00","0.79","0.00","0.00","0.00","0.00","0.16","21.06","304.20","143.52","1.17","0.70","4.68"
"5464ccfce4b0f0ac9022f701","demo173","13/11/14 10:16","13/11/14 10:23","6 min","2","Lunch","1","compound food template","SMSM","Smoked salmon","1522","54","Oily fish","no","N/A","38.00","N/A","0.00","N/A","38.00","yes","8.66","3.84","0.19","69.92","292.22","0.00","0.19","0.00","0.82","17.10","10.64","3.38","0.00","0.76","5.70","449.92","3.04","0.08","0.15","7.22"
"5464ccfce4b0f0ac9022f701","demo173","13/11/14 10:16","13/11/14 10:23","6 min","2","Lunch","2","compound food template","FFCC","Cream cheese, full fat","2703","27","Processed cheese","no","N/A","30.00","https://intake24.co.uk/intake24-images/Gcsp05.jpg","0.00","N/A","30.00","yes","2.25","7.68","1.05","82.20","339.60","0.00","1.05","0.00","4.96","27.60","87.90","0.03","0.00","0.06","6.90","86.40","22.80","0.00","0.21","0.00"
"5464ccfce4b0f0ac9022f701","demo173","13/11/14 10:16","13/11/14 10:23","6 min","2","Lunch","3","crisps","PCSP","Potato crisps","10000","61","Potato based crisps – full fat","no","N/A","100.00","N/A","0.00","N/A","100.00","yes","4.30","31.80","57.40","519.00","2168.00","0.00","1.50","0.00","8.41","0.00","0.00","0.00","16.80","10.80","62.00","599.00","35.00","1.10","0.70","0.00"
"5464ccfce4b0f0ac9022f701","demo173","13/11/14 10:16","13/11/14 10:23","6 min","2","Lunch","4","water","TWTR","Water (from tap, including filtered)","5000","90","Water","no","N/A","488.50","N/A","0.00","N/A","488.50","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"5464ccfce4b0f0ac9022f701","demo173","13/11/14 10:16","13/11/14 10:23","6 min","3","Afternoon snack or drink","0","coffee","CFFB","Coffee","2307","92","Coffee (excluding added sugar)","no","N/A","204.15","N/A","0.00","N/A","204.15","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.04","6.12","0.20","0.20","0.00"
"5464ccfce4b0f0ac9022f701","demo173","13/11/14 10:16","13/11/14 10:23","6 min","3","Afternoon snack or drink","1","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","38.89","N/A","0.00","N/A","38.89","yes","1.36","0.66","1.52","17.11","71.94","0.00","1.52","0.00","0.42","2.72","6.22","0.00","0.78","0.04","1.56","16.72","46.27","0.00","0.16","0.00"
"54747a5ee4b0f0ac9022f792","demo182","25/11/14 07:41","25/11/14 07:47","5 min","0","Breakfast","0","cornglakes","CRNF","Cornflakes","206","7","Other breakfast cereals: muesli, bran flakes","no","N/A","24.00","https://intake24.co.uk/intake24-images/cereal/flakeC1.jpg","6.00","https://intake24.co.uk/intake24-images/cereal/flakeC9.jpg","18.00","yes","1.37","0.18","16.61","69.48","295.74","0.00","1.64","0.92","0.05","0.00","3.78","0.90","0.00","0.02","72.00","77.40","0.54","2.52","0.04","1.62"
"54747a5ee4b0f0ac9022f792","demo182","25/11/14 07:41","25/11/14 07:47","5 min","0","Breakfast","1","associated food prompt","CWML","Whole milk (on cereal)","602","23","Whole milks: includes longlife whole, dried whole & any soya or goats milk","no","N/A","125.18","N/A","0.00","N/A","125.18","yes","4.26","4.88","4.88","78.86","341.75","0.00","4.88","0.00","3.03","16.27","50.07","0.00","2.50","0.13","5.01","55.08","145.21","0.00","0.50","1.25"
"54747a5ee4b0f0ac9022f792","demo182","25/11/14 07:41","25/11/14 07:47","5 min","0","Breakfast","2","associated food prompt","WSGR","White sugar","2205","83","Table sugar: demerara, white","no","N/A","7.80","N/A","0.00","N/A","7.80","yes","0.00","0.00","8.19","30.73","131.04","0.00","8.19","8.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.39","0.39","0.01","0.01","0.00"
"54747a5ee4b0f0ac9022f792","demo182","25/11/14 07:41","25/11/14 07:47","5 min","0","Breakfast","3","toast","WTST","Toast, white bread","126","1","White bread/rolls","no","N/A","47.00","N/A","0.00","N/A","47.00","yes","4.65","1.27","28.86","138.18","587.03","0.00","1.97","0.00","0.31","0.00","0.00","0.00","0.00","0.09","11.75","230.30","83.19","0.75","0.38","2.35"
"54747a5ee4b0f0ac9022f792","demo182","25/11/14 07:41","25/11/14 07:47","5 min","0","Breakfast","4","associated food prompt","BTUS","Butter, Unsalted","852","30","Butter: includes half fat butter and other animal fats (e.g. lard)","no","N/A","5.00","https://intake24.co.uk/intake24-images/butter/butc3.jpg","0.00","N/A","5.00","yes","0.03","4.13","0.03","37.40","153.75","0.00","0.03","0.00","2.67","11.55","57.65","0.05","0.00","0.10","0.00","0.40","0.90","0.00","0.00","0.00"
"54747a5ee4b0f0ac9022f792","demo182","25/11/14 07:41","25/11/14 07:47","5 min","0","Breakfast","5","associated food prompt","HONY","Honey, in spoonfuls","2214","82","Preserves and syrups: glace cherries, honey, jam, marmalade, lemon curd, marzipan, mincemeat, chocolate spread, ice cream topping","no","N/A","7.80","N/A","0.00","N/A","7.80","yes","0.03","0.00","6.29","23.71","101.17","0.00","6.29","6.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.86","0.39","0.05","0.07","0.08"
"54747a5ee4b0f0ac9022f792","demo182","25/11/14 07:41","25/11/14 07:47","5 min","0","Breakfast","6","juice","OJCC","Fresh orange juice, from concentrate","2334","86","Fruit juices e.g. fresh orange juice","no","ASDA ","192.84","N/A","31.75","N/A","161.10","yes","1.13","0.16","20.62","83.77","354.41","0.00","20.62","20.62","0.03","0.00","4.83","0.00","56.38","0.32","30.61","16.11","16.11","0.32","0.00","1.61"
"54747a5ee4b0f0ac9022f792","demo182","25/11/14 07:41","25/11/14 07:47","5 min","1","Early snack or drink","0","coffee","CFFB","Coffee","2307","92","Coffee (excluding added sugar)","no","N/A","162.99","N/A","46.28","N/A","116.70","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.17","3.50","0.12","0.12","0.00"
"54747a5ee4b0f0ac9022f792","demo182","25/11/14 07:41","25/11/14 07:47","5 min","1","Early snack or drink","1","associated food prompt","WSGR","White sugar","2205","83","Table sugar: demerara, white","no","N/A","7.80","N/A","0.00","N/A","7.80","yes","0.00","0.00","8.19","30.73","131.04","0.00","8.19","8.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.39","0.39","0.01","0.01","0.00"
"54747a5ee4b0f0ac9022f792","demo182","25/11/14 07:41","25/11/14 07:47","5 min","1","Early snack or drink","2","associated food prompt","CTWM","Whole milk","602","23","Whole milks: includes longlife whole, dried whole & any soya or goats milk","no","N/A","18.11","N/A","5.14","N/A","12.97","yes","0.44","0.51","0.51","8.17","35.40","0.00","0.51","0.00","0.31","1.69","5.19","0.00","0.26","0.01","0.52","5.71","15.04","0.00","0.05","0.13"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","0","Breakfast","0","Toast","BRWT","Toast, brown bread","107","2","Brown and wholemeal bread/rolls","no","N/A","37.00","N/A","0.00","N/A","37.00","yes","4.33","1.18","21.16","107.30","456.58","0.00","2.11","0.00","0.23","0.00","0.00","0.00","0.00","0.00","20.72","187.22","85.10","1.00","0.59","1.48"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","0","Breakfast","1","Water","TWTR","Water (from tap, including filtered)","5000","90","Water","no","N/A","277.54","N/A","0.00","N/A","277.54","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","1","Lunch","0","compound food template","BSLC","Brown bread","102","2","Brown and wholemeal bread/rolls","no","N/A","37.00","N/A","0.00","N/A","37.00","yes","3.52","0.96","17.13","86.95","370.00","0.00","1.70","0.00","0.19","0.00","0.00","0.00","0.00","0.00","16.65","151.70","68.82","0.81","0.48","1.48"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","1","Lunch","1","compound food template","BTUS","Butter, Unsalted","852","30","Butter: includes half fat butter and other animal fats (e.g. lard)","no","N/A","5.30","https://intake24.co.uk/intake24-images/703.jpg","0.00","N/A","5.30","yes","0.04","4.38","0.03","39.64","162.98","0.00","0.03","0.00","2.83","12.24","61.11","0.05","0.00","0.11","0.00","0.42","0.95","0.00","0.00","0.00"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","1","Lunch","2","compound food template","CSLI","Cheese slices e.g. cheese singles","10507","27","Processed cheese","no","N/A","20.00","N/A","0.00","N/A","20.00","yes","2.60","4.20","1.76","54.80","227.80","0.00","1.40","0.00","2.80","15.80","57.20","0.70","0.00","0.12","3.60","120.00","149.00","0.10","0.64","1.00"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","1","Lunch","3","compound food template","LTTC","Lettuce","1762","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","no","N/A","27.85","https://intake24.co.uk/intake24-images/Lett5.jpg","0.00","N/A","27.85","yes","0.22","0.14","0.47","3.90","16.43","0.00","0.47","0.00","0.02","0.00","47.62","0.00","1.39","0.17","15.32","0.84","7.80","0.19","0.06","0.28"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","1","Lunch","4","compound food template","CCMB","Cucumber","1740","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","no","N/A","10.00","https://intake24.co.uk/intake24-images/cucumber/cucs2.jpg","0.00","N/A","10.00","yes","0.07","0.01","0.15","1.00","4.00","0.00","0.14","0.00","0.00","0.00","1.00","0.00","0.20","0.01","0.90","0.30","1.80","0.03","0.01","0.00"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","2","Evening meal","0","tomato","TTOM","Tomatoes, tinned","1939","20","Canned/stewed fruit","no","N/A","400.00","N/A","0.00","N/A","400.00","yes","4.00","0.40","15.20","76.00","328.00","0.00","14.80","0.00","0.08","0.00","240.00","0.00","48.00","4.80","72.00","156.00","48.00","1.60","0.40","0.00"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","2","Evening meal","1","onion","ONNS","Onions","1785","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","no","N/A","120.00","N/A","0.00","N/A","120.00","yes","1.44","0.24","9.48","43.20","180.00","0.00","9.48","0.00","0.05","0.00","2.40","0.00","6.00","0.36","20.40","3.60","30.00","0.36","0.24","1.20"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","2","Evening meal","2","mushroom","MSRF","Mushrooms","1779","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","no","N/A","50.00","N/A","0.00","N/A","50.00","yes","0.90","0.15","0.20","5.50","24.00","0.00","0.10","0.00","0.04","0.00","0.00","0.00","0.50","0.05","4.00","2.50","2.50","0.25","0.15","4.50"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","2","Evening meal","3","quinoa","QUIN","Quinoa","10424","104","Couscous, bulgar wheat","no","N/A","73.83","https://intake24.co.uk/intake24-images/RiceBo2.jpg","0.00","N/A","73.83","yes","3.25","1.40","16.76","88.60","375.06","0.00","3.77","0.00","0.26","0.00","0.00","0.00","0.00","0.44","31.01","5.17","12.55","1.11","0.81","2.21"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","2","Evening meal","4","quorn","QUOP","Quorn pieces","7189","115","Quorn/TVP and dishes","no","N/A","26.00","N/A","0.00","N/A","26.00","yes","3.77","0.57","1.43","25.48","108.16","0.00","0.23","0.00","0.15","0.26","0.00","0.00","0.00","0.00","5.46","81.12","7.28","0.10","1.82","0.78"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","2","Evening meal","5","green beans","FRBB","Green beans / french beans","1671","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","no","N/A","27.22","https://intake24.co.uk/intake24-images/Runbn2.jpg","0.00","N/A","27.22","yes","0.49","0.14","0.79","5.99","25.04","0.00","0.57","0.00","0.03","0.00","14.97","0.00","2.99","0.05","15.52","0.82","9.25","0.30","0.05","0.00"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","2","Evening meal","6","tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","255.70","N/A","0.00","N/A","255.70","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12.79","0.00","0.00","0.00","0.00","0.00"
"54770af2e4b0f0ac9022fa3f","demo184","27/11/14 06:20","27/11/14 06:28","8 min","2","Evening meal","7","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","28.41","N/A","0.00","N/A","28.41","yes","0.99","0.48","1.11","12.50","52.56","0.00","1.11","0.00","0.30","1.99","4.55","0.00","0.57","0.03","1.14","12.22","33.81","0.00","0.11","0.00"
